"Site4","Date","Source","Max Temp","Min Temp","Avg Temp","HDDs","CDDs","Precipitation Water Equiv","Snowfall","Snow/Ice Depth"
"KLAX",9/10/2014 0:00:00,"NCDC",78,66,72.00,0.00,7.00,0.00,0.00,0.00
"KLAX",9/11/2014 0:00:00,"NCDC",80,69,74.50,0.00,9.50,0.00,0.00,0.00
"KLAX",9/12/2014 0:00:00,"NCDC",81,69,75.00,0.00,10.00,0.00,0.00,0.00
"KLAX",9/13/2014 0:00:00,"NCDC",82,69,75.50,0.00,10.50,0.00,0.00,0.00
"KLAX",9/14/2014 0:00:00,"NCDC",85,71,78.00,0.00,13.00,0.00,0.00,0.00
"KLAX",9/15/2014 0:00:00,"NCDC",86,72,79.00,0.00,14.00,0.00,0.00,0.00
"KLAX",9/16/2014 0:00:00,"NCDC",90,74,82.00,0.00,17.00,0.00,0.00,0.00
"KLAX",9/17/2014 0:00:00,"NCDC",87,69,78.00,0.00,13.00,0.00,0.00,0.00
"KLAX",9/18/2014 0:00:00,"NCDC",76,67,71.50,0.00,6.50,0.00,0.00,0.00
"KLAX",9/19/2014 0:00:00,"NCDC",77,67,72.00,0.00,7.00,0.00,0.00,0.00
"KLAX",9/20/2014 0:00:00,"NCDC",76,66,71.00,0.00,6.00,0.00,0.00,0.00
"KLAX",9/21/2014 0:00:00,"NCDC",77,64,70.50,0.00,5.50,0.00,0.00,0.00
"KLAX",9/22/2014 0:00:00,"NCDC",73,64,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",9/23/2014 0:00:00,"NCDC",74,65,69.50,0.00,4.50,0.00,0.00,0.00
"KLAX",9/24/2014 0:00:00,"NCDC",78,64,71.00,0.00,6.00,0.00,0.00,
"KLAX",9/25/2014 0:00:00,"NCDC",78,66,72.00,0.00,7.00,0.00,0.00,0.00
"KLAX",9/26/2014 0:00:00,"NCDC",75,66,70.50,0.00,5.50,0.00,0.00,0.00
"KLAX",9/27/2014 0:00:00,"NCDC",72,63,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",9/28/2014 0:00:00,"NCDC",76,63,69.50,0.00,4.50,0.00,0.00,0.00
"KLAX",9/29/2014 0:00:00,"NCDC",73,62,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",9/30/2014 0:00:00,"NCDC",78,62,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",10/1/2014 0:00:00,"NCDC",75,63,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",10/2/2014 0:00:00,"NCDC",94,63,78.50,0.00,13.50,0.00,0.00,0.00
"KLAX",10/3/2014 0:00:00,"NCDC",95,66,80.50,0.00,15.50,0.00,0.00,0.00
"KLAX",10/4/2014 0:00:00,"NCDC",88,65,76.50,0.00,11.50,0.00,0.00,0.00
"KLAX",10/5/2014 0:00:00,"NCDC",85,63,74.00,0.00,9.00,0.00,0.00,0.00
"KLAX",10/6/2014 0:00:00,"NCDC",86,64,75.00,0.00,10.00,0.00,0.00,0.00
"KLAX",10/7/2014 0:00:00,"Corrected",87,65,76.00,0.00,11.00,0.00,0.00,0.00
"KLAX",10/8/2014 0:00:00,"NCDC",75,64,69.50,0.00,4.50,0.00,0.00,0.00
"KLAX",10/9/2014 0:00:00,"NCDC",76,66,71.00,0.00,6.00,0.00,0.00,0.00
"KLAX",10/10/2014 0:00:00,"NCDC",73,66,69.50,0.00,4.50,0.00,0.00,0.00
"KLAX",10/11/2014 0:00:00,"NCDC",74,65,69.50,0.00,4.50,0.00,0.00,0.00
"KLAX",10/12/2014 0:00:00,"NCDC",75,66,70.50,0.00,5.50,0.00,0.00,0.00
"KLAX",10/13/2014 0:00:00,"NCDC",74,65,69.50,0.00,4.50,0.00,0.00,0.00
"KLAX",10/14/2014 0:00:00,"NCDC",72,65,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",10/15/2014 0:00:00,"NCDC",74,63,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",10/16/2014 0:00:00,"NCDC",73,61,67.00,0.00,2.00,0.00,0.00,0.00
"KLAX",10/17/2014 0:00:00,"NCDC",73,60,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",10/18/2014 0:00:00,"NCDC",73,60,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",10/19/2014 0:00:00,"NCDC",73,60,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",10/20/2014 0:00:00,"NCDC",73,65,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",10/21/2014 0:00:00,"NCDC",74,63,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",10/22/2014 0:00:00,"Corrected",79,62,70.50,0.00,5.50,0.00,0.00,0.00
"KLAX",10/23/2014 0:00:00,"NCDC",77,61,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",10/24/2014 0:00:00,"NCDC",80,60,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",10/25/2014 0:00:00,"NCDC",74,63,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",10/26/2014 0:00:00,"NCDC",76,60,68.00,0.00,3.00,0.00,0.00,0.00
"KLAX",10/27/2014 0:00:00,"NCDC",72,59,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",10/28/2014 0:00:00,"NCDC",73,59,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",10/29/2014 0:00:00,"NCDC",76,63,69.50,0.00,4.50,0.00,0.00,0.00
"KLAX",10/30/2014 0:00:00,"NCDC",75,61,68.00,0.00,3.00,0.00,0.00,0.00
"KLAX",10/31/2014 0:00:00,"NCDC",69,64,66.50,0.00,1.50,0.24,0.00,0.00
"KLAX",11/1/2014 0:00:00,"NCDC",65,56,60.50,4.50,0.00,0.20,0.00,0.00
"KLAX",11/2/2014 0:00:00,"NCDC",67,51,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",11/3/2014 0:00:00,"NCDC",74,52,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",11/4/2014 0:00:00,"NCDC",74,51,62.50,2.50,0.00,0.00,0.00,0.00
"KLAX",11/5/2014 0:00:00,"NCDC",81,54,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",11/6/2014 0:00:00,"NCDC",88,62,75.00,0.00,10.00,0.00,0.00,0.00
"KLAX",11/7/2014 0:00:00,"NCDC",86,61,73.50,0.00,8.50,0.00,0.00,0.00
"KLAX",11/8/2014 0:00:00,"NCDC",83,57,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",11/9/2014 0:00:00,"NCDC",68,62,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",11/10/2014 0:00:00,"NCDC",67,61,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",11/11/2014 0:00:00,"NCDC",66,62,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",11/12/2014 0:00:00,"NCDC",67,59,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",11/13/2014 0:00:00,"NCDC",66,55,60.50,4.50,0.00,1.0e-04,0.00,0.00
"KLAX",11/14/2014 0:00:00,"NCDC",69,61,65.00,0.00,0.00,1.0e-04,0.00,0.00
"KLAX",11/15/2014 0:00:00,"NCDC",69,57,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",11/16/2014 0:00:00,"NCDC",72,56,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",11/17/2014 0:00:00,"NCDC",77,55,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",11/18/2014 0:00:00,"NCDC",76,54,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",11/19/2014 0:00:00,"NCDC",70,54,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",11/20/2014 0:00:00,"NCDC",68,53,60.50,4.50,0.00,1.0e-04,0.00,0.00
"KLAX",11/21/2014 0:00:00,"NCDC",69,57,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",11/22/2014 0:00:00,"NCDC",70,53,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",11/23/2014 0:00:00,"NCDC",79,57,68.00,0.00,3.00,0.00,0.00,0.00
"KLAX",11/24/2014 0:00:00,"NCDC",79,56,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",11/25/2014 0:00:00,"NCDC",78,55,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",11/26/2014 0:00:00,"NCDC",79,54,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",11/27/2014 0:00:00,"NCDC",86,58,72.00,0.00,7.00,0.00,0.00,0.00
"KLAX",11/28/2014 0:00:00,"NCDC",77,54,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",11/29/2014 0:00:00,"NCDC",72,52,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",11/30/2014 0:00:00,"NCDC",66,59,62.50,2.50,0.00,0.22,0.00,0.00
"KLAX",12/1/2014 0:00:00,"NCDC",68,58,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",12/2/2014 0:00:00,"NCDC",65,57,61.00,4.00,0.00,1.12,0.00,0.00
"KLAX",12/3/2014 0:00:00,"NCDC",64,58,61.00,4.00,0.00,0.21,0.00,0.00
"KLAX",12/4/2014 0:00:00,"NCDC",67,57,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",12/5/2014 0:00:00,"NCDC",67,58,62.50,2.50,0.00,0.00,0.00,0.00
"KLAX",12/6/2014 0:00:00,"NCDC",66,56,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",12/7/2014 0:00:00,"NCDC",72,54,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",12/8/2014 0:00:00,"NCDC",75,56,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",12/9/2014 0:00:00,"NCDC",72,55,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",12/10/2014 0:00:00,"NCDC",69,53,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",12/11/2014 0:00:00,"NCDC",65,60,62.50,2.50,0.00,1.0e-04,0.00,0.00
"KLAX",12/12/2014 0:00:00,"NCDC",62,54,58.00,7.00,0.00,1.49,0.00,0.00
"KLAX",12/13/2014 0:00:00,"NCDC",62,50,56.00,9.00,0.00,0.00,0.00,0.00
"KLAX",12/14/2014 0:00:00,"NCDC",63,48,55.50,9.50,0.00,0.00,0.00,0.00
"KLAX",12/15/2014 0:00:00,"NCDC",64,49,56.50,8.50,0.00,1.0e-04,0.00,0.00
"KLAX",12/16/2014 0:00:00,"NCDC",60,53,56.50,8.50,0.00,0.73,0.00,0.00
"KLAX",12/17/2014 0:00:00,"NCDC",61,52,56.50,8.50,0.00,0.18,0.00,0.00
"KLAX",12/18/2014 0:00:00,"NCDC",61,49,55.00,10.00,0.00,1.0e-04,0.00,0.00
"KLAX",12/19/2014 0:00:00,"NCDC",63,50,56.50,8.50,0.00,0.00,0.00,0.00
"KLAX",12/20/2014 0:00:00,"NCDC",62,50,56.00,9.00,0.00,0.00,0.00,0.00
"KLAX",12/21/2014 0:00:00,"NCDC",65,51,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",12/22/2014 0:00:00,"NCDC",68,50,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",12/23/2014 0:00:00,"NCDC",79,52,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",12/24/2014 0:00:00,"NCDC",73,57,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",12/25/2014 0:00:00,"NCDC",64,52,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",12/26/2014 0:00:00,"NCDC",62,44,53.00,12.00,0.00,0.00,0.00,0.00
"KLAX",12/27/2014 0:00:00,"NCDC",59,40,49.50,15.50,0.00,0.00,0.00,0.00
"KLAX",12/28/2014 0:00:00,"NCDC",59,42,50.50,14.50,0.00,0.00,0.00,0.00
"KLAX",12/29/2014 0:00:00,"NCDC",60,42,51.00,14.00,0.00,0.00,0.00,0.00
"KLAX",12/30/2014 0:00:00,"NCDC",58,46,52.00,13.00,0.00,0.31,,0.00
"KLAX",12/31/2014 0:00:00,"NCDC",57,42,49.50,15.50,0.00,0.00,0.00,0.00
"KLAX",1/1/2015 0:00:00,"NCDC",57,36,46.50,18.50,0.00,0.00,0.00,0.00
"KLAX",1/2/2015 0:00:00,"NCDC",56,38,47.00,18.00,0.00,0.00,0.00,0.00
"KLAX",1/3/2015 0:00:00,"NCDC",59,42,50.50,14.50,0.00,0.00,0.00,0.00
"KLAX",1/4/2015 0:00:00,"NCDC",61,42,51.50,13.50,0.00,0.00,0.00,0.00
"KLAX",1/5/2015 0:00:00,"NCDC",79,50,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",1/6/2015 0:00:00,"NCDC",83,55,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",1/7/2015 0:00:00,"NCDC",79,53,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",1/8/2015 0:00:00,"NCDC",71,51,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",1/9/2015 0:00:00,"NCDC",71,56,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",1/10/2015 0:00:00,"NCDC",61,53,57.00,8.00,0.00,0.69,0.00,0.00
"KLAX",1/11/2015 0:00:00,"NCDC",60,55,57.50,7.50,0.00,0.39,0.00,0.00
"KLAX",1/12/2015 0:00:00,"NCDC",62,53,57.50,7.50,0.00,0.00,0.00,
"KLAX",1/13/2015 0:00:00,"NCDC",63,55,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",1/14/2015 0:00:00,"NCDC",69,47,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",1/15/2015 0:00:00,"NCDC",73,50,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",1/16/2015 0:00:00,"NCDC",73,50,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",1/17/2015 0:00:00,"NCDC",74,49,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",1/18/2015 0:00:00,"NCDC",68,52,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",1/19/2015 0:00:00,"NCDC",66,50,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",1/20/2015 0:00:00,"NCDC",59,53,56.00,9.00,0.00,0.00,0.00,0.00
"KLAX",1/21/2015 0:00:00,"NCDC",63,55,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",1/22/2015 0:00:00,"NCDC",73,48,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",1/23/2015 0:00:00,"NCDC",72,51,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",1/24/2015 0:00:00,"NCDC",76,48,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",1/25/2015 0:00:00,"NCDC",80,48,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",1/26/2015 0:00:00,"NCDC",76,55,65.50,0.00,0.50,0.13,0.00,0.00
"KLAX",1/27/2015 0:00:00,"NCDC",69,54,61.50,3.50,0.00,1.0e-04,0.00,0.00
"KLAX",1/28/2015 0:00:00,"NCDC",72,56,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",1/29/2015 0:00:00,"NCDC",73,59,66.00,0.00,1.00,1.0e-04,0.00,0.00
"KLAX",1/30/2015 0:00:00,"NCDC",68,58,63.00,2.00,0.00,0.04,0.00,0.00
"KLAX",1/31/2015 0:00:00,"NCDC",66,55,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",2/1/2015 0:00:00,"NCDC",70,50,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",2/2/2015 0:00:00,"NCDC",68,50,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",2/3/2015 0:00:00,"NCDC",62,53,57.50,7.50,0.00,0.00,0.00,0.00
"KLAX",2/4/2015 0:00:00,"NCDC",62,54,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",2/5/2015 0:00:00,"NCDC",72,49,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",2/6/2015 0:00:00,"NCDC",65,53,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",2/7/2015 0:00:00,"NCDC",64,51,57.50,7.50,0.00,1.0e-04,0.00,0.00
"KLAX",2/8/2015 0:00:00,"NCDC",71,59,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",2/9/2015 0:00:00,"NCDC",67,56,61.50,3.50,0.00,0.00,0.00,
"KLAX",2/10/2015 0:00:00,"NCDC",72,51,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",2/11/2015 0:00:00,"NCDC",83,55,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",2/12/2015 0:00:00,"NCDC",84,57,70.50,0.00,5.50,0.00,0.00,0.00
"KLAX",2/13/2015 0:00:00,"NCDC",84,56,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",2/14/2015 0:00:00,"NCDC",82,58,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",2/15/2015 0:00:00,"NCDC",74,53,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",2/16/2015 0:00:00,"NCDC",63,54,58.50,6.50,0.00,0.00,0.00,0.00
"KLAX",2/17/2015 0:00:00,"NCDC",65,58,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",2/18/2015 0:00:00,"NCDC",67,56,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",2/19/2015 0:00:00,"NCDC",65,57,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",2/20/2015 0:00:00,"NCDC",65,57,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",2/21/2015 0:00:00,"NCDC",65,58,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",2/22/2015 0:00:00,"NCDC",62,53,57.50,7.50,0.00,0.27,0.00,0.00
"KLAX",2/23/2015 0:00:00,"NCDC",62,48,55.00,10.00,0.00,1.0e-04,0.00,0.00
"KLAX",2/24/2015 0:00:00,"NCDC",72,45,58.50,6.50,0.00,0.00,0.00,0.00
"KLAX",2/25/2015 0:00:00,"NCDC",69,48,58.50,6.50,0.00,0.00,0.00,0.00
"KLAX",2/26/2015 0:00:00,"NCDC",64,50,57.00,8.00,0.00,0.00,0.00,0.00
"KLAX",2/27/2015 0:00:00,"NCDC",64,52,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",2/28/2015 0:00:00,"NCDC",61,53,57.00,8.00,0.00,1.0e-04,0.00,0.00
"KLAX",3/1/2015 0:00:00,"NCDC",63,50,56.50,8.50,0.00,0.25,0.00,0.00
"KLAX",3/2/2015 0:00:00,"NCDC",60,47,53.50,11.50,0.00,0.17,0.00,0.00
"KLAX",3/3/2015 0:00:00,"NCDC",63,47,55.00,10.00,0.00,0.07,0.00,0.00
"KLAX",3/4/2015 0:00:00,"NCDC",68,47,57.50,7.50,0.00,0.00,0.00,0.00
"KLAX",3/5/2015 0:00:00,"NCDC",73,49,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",3/6/2015 0:00:00,"NCDC",79,50,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",3/7/2015 0:00:00,"NCDC",83,51,67.00,0.00,2.00,0.00,0.00,0.00
"KLAX",3/8/2015 0:00:00,"NCDC",71,51,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",3/9/2015 0:00:00,"NCDC",64,53,58.50,6.50,0.00,0.00,0.00,0.00
"KLAX",3/10/2015 0:00:00,"NCDC",68,55,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",3/11/2015 0:00:00,"NCDC",71,58,64.50,0.50,0.00,1.0e-04,0.00,0.00
"KLAX",3/12/2015 0:00:00,"NCDC",81,54,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",3/13/2015 0:00:00,"NCDC",85,60,72.50,0.00,7.50,0.00,0.00,0.00
"KLAX",3/14/2015 0:00:00,"NCDC",90,64,77.00,0.00,12.00,0.00,0.00,0.00
"KLAX",3/15/2015 0:00:00,"NCDC",88,66,77.00,0.00,12.00,0.00,0.00,0.00
"KLAX",3/16/2015 0:00:00,"NCDC",87,63,75.00,0.00,10.00,0.00,0.00,0.00
"KLAX",3/17/2015 0:00:00,"NCDC",78,60,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",3/18/2015 0:00:00,"NCDC",72,60,66.00,0.00,1.00,1.0e-04,0.00,0.00
"KLAX",3/19/2015 0:00:00,"NCDC",68,59,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",3/20/2015 0:00:00,"NCDC",70,57,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",3/21/2015 0:00:00,"NCDC",68,60,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",3/22/2015 0:00:00,"NCDC",66,58,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",3/23/2015 0:00:00,"NCDC",68,55,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",3/24/2015 0:00:00,"NCDC",71,54,62.50,2.50,0.00,0.00,0.00,0.00
"KLAX",3/25/2015 0:00:00,"NCDC",76,57,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",3/26/2015 0:00:00,"NCDC",85,58,71.50,0.00,6.50,0.00,0.00,0.00
"KLAX",3/27/2015 0:00:00,"NCDC",83,60,71.50,0.00,6.50,0.00,0.00,0.00
"KLAX",3/28/2015 0:00:00,"NCDC",71,57,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",3/29/2015 0:00:00,"NCDC",68,56,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",3/30/2015 0:00:00,"NCDC",67,56,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",3/31/2015 0:00:00,"NCDC",66,55,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",4/1/2015 0:00:00,"NCDC",68,55,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",4/2/2015 0:00:00,"NCDC",70,53,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",4/3/2015 0:00:00,"NCDC",83,55,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",4/4/2015 0:00:00,"NCDC",78,58,68.00,0.00,3.00,0.00,0.00,0.00
"KLAX",4/5/2015 0:00:00,"NCDC",68,54,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",4/6/2015 0:00:00,"NCDC",63,54,58.50,6.50,0.00,0.00,0.00,0.00
"KLAX",4/7/2015 0:00:00,"NCDC",65,50,57.50,7.50,0.00,0.10,0.00,0.00
"KLAX",4/8/2015 0:00:00,"NCDC",65,48,56.50,8.50,0.00,0.00,0.00,0.00
"KLAX",4/9/2015 0:00:00,"NCDC",69,52,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",4/10/2015 0:00:00,"NCDC",65,51,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",4/11/2015 0:00:00,"NCDC",68,53,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",4/12/2015 0:00:00,"NCDC",70,54,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",4/13/2015 0:00:00,"NCDC",66,57,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",4/14/2015 0:00:00,"NCDC",66,56,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",4/15/2015 0:00:00,"NCDC",75,56,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",4/16/2015 0:00:00,"NCDC",77,56,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",4/17/2015 0:00:00,"NCDC",74,56,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",4/18/2015 0:00:00,"NCDC",72,55,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",4/19/2015 0:00:00,"NCDC",65,56,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",4/20/2015 0:00:00,"NCDC",64,56,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",4/21/2015 0:00:00,"NCDC",65,57,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",4/22/2015 0:00:00,"NCDC",65,54,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",4/23/2015 0:00:00,"NCDC",66,56,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",4/24/2015 0:00:00,"NCDC",64,57,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",4/25/2015 0:00:00,"NCDC",63,56,59.50,5.50,0.00,0.01,0.00,0.00
"KLAX",4/26/2015 0:00:00,"NCDC",70,51,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",4/27/2015 0:00:00,"NCDC",76,55,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",4/28/2015 0:00:00,"NCDC",80,56,68.00,0.00,3.00,0.00,0.00,0.00
"KLAX",4/29/2015 0:00:00,"NCDC",76,59,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",4/30/2015 0:00:00,"NCDC",73,59,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",5/1/2015 0:00:00,"NCDC",72,55,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",5/2/2015 0:00:00,"NCDC",68,57,62.50,2.50,0.00,0.00,0.00,0.00
"KLAX",5/3/2015 0:00:00,"NCDC",67,56,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",5/4/2015 0:00:00,"NCDC",64,56,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",5/5/2015 0:00:00,"NCDC",65,57,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",5/6/2015 0:00:00,"NCDC",64,56,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",5/7/2015 0:00:00,"NCDC",63,54,58.50,6.50,0.00,0.11,0.00,0.00
"KLAX",5/8/2015 0:00:00,"NCDC",62,49,55.50,9.50,0.00,0.10,0.00,0.00
"KLAX",5/9/2015 0:00:00,"NCDC",64,55,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",5/10/2015 0:00:00,"NCDC",66,54,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",5/11/2015 0:00:00,"NCDC",67,57,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",5/12/2015 0:00:00,"NCDC",70,57,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",5/13/2015 0:00:00,"NCDC",67,55,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",5/14/2015 0:00:00,"NCDC",64,54,59.00,6.00,0.00,0.19,0.00,0.00
"KLAX",5/15/2015 0:00:00,"NCDC",64,54,59.00,6.00,0.00,0.03,0.00,0.00
"KLAX",5/16/2015 0:00:00,"NCDC",67,52,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",5/17/2015 0:00:00,"NCDC",68,57,62.50,2.50,0.00,0.00,0.00,0.00
"KLAX",5/18/2015 0:00:00,"NCDC",66,58,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",5/19/2015 0:00:00,"NCDC",66,54,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",5/20/2015 0:00:00,"NCDC",68,57,62.50,2.50,0.00,0.00,0.00,0.00
"KLAX",5/21/2015 0:00:00,"NCDC",67,57,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",5/22/2015 0:00:00,"NCDC",65,57,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",5/23/2015 0:00:00,"NCDC",66,57,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",5/24/2015 0:00:00,"NCDC",66,58,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",5/25/2015 0:00:00,"NCDC",66,57,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",5/26/2015 0:00:00,"NCDC",66,58,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",5/27/2015 0:00:00,"NCDC",67,58,62.50,2.50,0.00,0.00,0.00,0.00
"KLAX",5/28/2015 0:00:00,"NCDC",67,57,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",5/29/2015 0:00:00,"NCDC",69,56,62.50,2.50,0.00,0.00,0.00,0.00
